"crit","zip"
"9006550","16901"
"9006551","16911"
"9006552","16912"
"9006553","16914"
"9006554","16915"
"9006555","16917"
"9006556","16920"
"9006557","16921"
"9006558","16922"
"9006559","16923"
"9006560","16925"
"9006561","16926"
"9006562","16927"
"9006563","16928"
"9006564","16929"
"9006565","16930"
"9006566","16932"
"9006567","16933"
"9006568","16935"
"9006569","16936"
"9006570","16937"
"9006571","16938"
"9006573","16941"
"9006574","16942"
"9006575","16943"
"9006576","16946"
"9006577","16947"
"9006578","16948"
"9006579","16950"
"9006580","17002"
"9006581","17003"
"9006582","17004"
"9006583","17005"
"9006584","17006"
"9006585","17007"
"9006586","17009"
"9006587","17011"
"9006588","17013"
"9006589","17015"
"9006590","17016"
"9006591","17017"
"9006592","17018"
"9006593","17019"
"9006594","17020"
"9006595","17022"
"9006596","17023"
"9006597","17024"
"9006598","17025"
"9006599","17026"
"9006600","17028"
"9006601","17029"
"9006602","17030"
"9006603","17032"
"9006604","17033"
"9006605","17034"
"9006606","17035"
"9006607","17036"
"9006608","17037"
"9006609","17038"
"9006610","17040"
"9006612","17042"
"9006613","17043"
"9006614","17044"
"9006615","17045"
"9006616","17046"
"9006617","17047"
"9006618","17048"
"9006619","17049"
"9006620","17050"
"9006621","17051"
"9006622","17053"
"9006623","17055"
"9006624","17057"
"9006625","17058"
"9006626","17059"
"9006627","17061"
"9006628","17062"
"9006629","17063"
"9006630","17064"
"9006631","17065"
"9006632","17066"
"9006633","17067"
"9006634","17068"
"9006635","17070"
"9006636","17072"
"9006637","17073"
"9006638","17074"
"9006639","17075"
"9006641","17078"
"9006642","17080"
"9006643","17081"
"9006644","17082"
"9006645","17084"
"9006646","17086"
"9006647","17087"
"9006648","17088"
"9006649","17090"
"9006650","17093"
"9006651","17094"
"9006652","17097"
"9006653","17098"
"9006654","17099"
"9006655","17101"
"9006656","17102"
"9006657","17103"
"9006658","17104"
"9006659","17105"
"9006660","17107"
"9006661","17109"
"9006662","17110"
"9006663","17111"
"9006664","17112"
"9006665","17113"
"9006666","17120"
"9006667","17121"
"9006668","17123"
"9006669","17124"
"9006670","17125"
"9006671","17128"
"9006672","17201"
"9006673","17202"
"9006674","17210"
"9006675","17211"
"9006676","17212"
"9006677","17214"
"9006678","17215"
"9006679","17217"
"9006680","17219"
"9006681","17220"
"9006682","17221"
"9006683","17222"
"9006684","17223"
"9006685","17224"
"9006686","17225"
"9006687","17228"
"9006688","17229"
"9006689","17232"
"9006690","17233"
"9006691","17236"
"9006692","17237"
"9006693","17238"
"9006694","17240"
"9006695","17241"
"9006696","17243"
"9006697","17244"
"9006698","17246"
"9006699","17249"
"9006700","17252"
"9006701","17254"
"9006702","17255"
"9006703","17257"
"9006704","17262"
"9006705","17264"
"9006706","17265"
"9006707","17266"
"9006708","17267"
"9006709","17268"
"9006710","17271"
"9006711","17301"
"9006712","17302"
"9006714","17304"
"9006715","17307"
"9006716","17309"
"9006718","17313"
"9006719","17314"
"9006720","17315"
"9006721","17316"
"9006722","17317"
"9006723","17319"
"9006724","17320"
"9006725","17321"
"9006726","17322"
"9006727","17324"
"9006728","17325"
"9006729","17327"
"9006730","17329"
"9006731","17331"
"9006732","17339"
"9006733","17340"
"9006734","17344"
"9006735","17345"
"9006736","17347"
"9006737","17349"
"9006738","17350"
"9006739","17352"
"9006740","17353"
"9006741","17355"
"9006742","17356"
"9006743","17360"
"9006744","17361"
"9006745","17362"
"9006746","17363"
"9006747","17364"
"9006748","17365"
"9006749","17366"
"9006750","17368"
"9006751","17370"
"9006752","17371"
"9006753","17372"
"9006754","17401"
"9006755","17402"
"9006756","17403"
"9006757","17404"
"9006758","17406"
"9006759","17407"
"9006760","17408"
"9006761","17501"
"9006762","17502"
"9006763","17505"
"9006765","17508"
"9006766","17509"
"9006767","17512"
"9006768","17516"
"9006769","17517"
"9006770","17518"
"9006771","17519"
"9006772","17520"
"9006773","17522"
"9006774","17527"
"9006775","17529"
"9006776","17532"
"9006778","17535"
"9006779","17536"
"9006780","17538"
"9006781","17540"
"9006782","17543"
"9006783","17545"
"9006784","17547"
"9006785","17550"
"9006786","17551"
"9006787","17552"
"9006788","17554"
"9006789","17555"
"9006790","17557"
"9006791","17560"
"9006792","17562"
"9006793","17563"
"9006794","17565"
"9006795","17566"
"9006796","17568"
"9006797","17569"
"9006798","17572"
"9006799","17576"
"9006800","17578"
"9006801","17579"
"9006802","17580"
"9006803","17581"
"9006804","17582"
"9006805","17584"
"9006806","17601"
"9006807","17602"
"9006808","17603"
"9006809","17604"
"9006810","17701"
"9006811","17702"
"9006812","17721"
"9006813","17723"
"9006814","17724"
"9006815","17727"
"9006816","17728"
"9006817","17729"
"9006818","17730"
"9006819","17731"
"9006820","17737"
"9006822","17740"
"9006823","17742"
"9006824","17744"
"9006825","17745"
"9006826","17747"
"9006827","17749"
"9006828","17751"
"9006829","17752"
"9006830","17754"
"9006831","17756"
"9006832","17758"
"9006833","17760"
"9006834","17762"
"9006835","17764"
"9006836","17765"
"9006837","17768"
"9006838","17771"
"9006839","17772"
"9006840","17774"
"9006841","17776"
"9006842","17777"
"9006843","17778"
"9006844","17779"
"9006845","17801"
"9006846","17810"
"9006847","17812"
"9006848","17813"
"9006849","17814"
"9006850","17815"
"9006851","17820"
"9006852","17821"
"9006853","17822"
"9006854","17823"
"9006855","17824"
"9006856","17827"
"9006857","17829"
"9006858","17830"
"9006859","17832"
"9006860","17834"
"9006861","17837"
"9006862","17840"
"9006863","17841"
"9006864","17842"
"9006865","17844"
"9006866","17845"
"9006867","17846"
"9006868","17847"
"9006869","17850"
"9006870","17851"
"9006871","17853"
"9006872","17855"
"9006873","17856"
"9006874","17857"
"9006875","17859"
"9006876","17860"
"9006877","17862"
"9006878","17864"
"9006879","17866"
"9006880","17868"
"9006881","17870"
"9006882","17872"
"9006883","17876"
"9006884","17878"
"9006885","17881"
"9006886","17884"
"9006887","17886"
"9006888","17887"
"9006889","17888"
"9006890","17889"
"9006891","17901"
"9006892","17921"
"9006893","17922"
"9006894","17925"
"9006895","17929"
"9006896","17930"
"9006897","17931"
"9006898","17933"
"9006899","17934"
"9006900","17935"
"9006901","17936"
"9006902","17938"
"9006903","17941"
"9006904","17945"
"9006906","17948"
"9006907","17949"
"9006908","17951"
"9006909","17952"
"9006910","17953"
"9006911","17954"
"9006912","17957"
"9006913","17959"
"9006914","17960"
"9006915","17961"
"9006916","17963"
"9006917","17964"
"9006918","17965"
"9006919","17967"
"9006920","17968"
"9006921","17970"
"9006922","17972"
"9006923","17976"
"9006924","17978"
"9006925","17980"
"9006926","17981"
"9006927","17982"
"9006928","17983"
"9006929","17985"
"9006930","18011"
"9006931","18013"
"9006932","18014"
"9006933","18015"
"9006934","18017"
"9006935","18018"
"9006936","18020"
"9006937","18025"
"9006938","18030"
"9006939","18031"
"9006940","18032"
"9006941","18034"
"9006942","18035"
"9006943","18036"
"9006944","18037"
"9006945","18038"
"9006946","18040"
"9006947","18041"
"9006948","18042"
"9006949","18045"
"9006950","18049"
"9006951","18051"
"9006952","18052"
"9006953","18053"
"9006954","18054"
"9006955","18055"
"9006956","18056"
"9006957","18058"
"9006958","18059"
"9006959","18062"
"9006961","18064"
"9006962","18066"
"9006963","18067"
"9006964","18069"
"9006965","18070"
"9006966","18071"
"9006967","18072"
"9006968","18073"
"9006969","18074"
"9006970","18076"
"9006971","18077"
"9006972","18078"
"9006973","18079"
"9006974","18080"
"9006975","18081"
"9006976","18083"
"9006977","18085"
"9006978","18086"
"9006979","18087"
"9006980","18088"
"9006981","18091"
"9006982","18092"
"9006983","18101"
"9006984","18102"
"9006985","18103"
"9006986","18104"
"9006987","18106"
"9006988","18109"
"9006989","18195"
"9006990","18201"
"9006991","18202"
"9006992","18210"
"9006993","18211"
"9006994","18214"
"9006995","18216"
"9006996","18218"
"9006997","18219"
"9006999","18222"
"9007000","18224"
"9007001","18229"
"9007002","18230"
"9007003","18231"
"9007004","18232"
"9007006","18235"
"9007007","18237"
"9007008","18239"
"9007009","18240"
"9007010","18241"
"9007011","18242"
"9007012","18244"
"9007013","18246"
"9007014","18248"
"9007015","18249"
"9007016","18250"
"9007017","18252"
"9007018","18254"
"9007019","18255"
"9007020","18301"
"9007021","18302"
"9007022","18321"
"9007023","18322"
"9007024","18323"
"9007025","18324"
"9007026","18325"
"9007027","18326"
"9007028","18327"
"9007029","18328"
"9007030","18330"
"9007031","18331"
"9007032","18332"
"9007033","18333"
"9007034","18334"
"9007035","18336"
"9007036","18337"
"9007037","18340"
"9007039","18343"
"9007040","18344"
"9007041","18346"
"9007042","18347"
"9007043","18349"
"9007044","18350"
"9007045","18351"
"9007046","18353"
"9007047","18354"
"9007048","18355"
"9007050","18360"
"9007051","18372"
"9007052","18403"
"9007053","18405"
"9007054","18407"
"9007055","18411"
"9007056","18414"
"9007057","18415"
"9007058","18416"
"9007059","18417"
"9007060","18419"
"9007061","18421"
"9007062","18424"
"9007063","18425"
"9007064","18426"
"9007065","18427"
"9007066","18428"
"9007067","18431"
"9007068","18433"
"9007069","18434"
"9007070","18435"
"9007071","18436"
"9007072","18437"
"9007073","18438"
"9007074","18439"
"9007075","18443"
"9007076","18444"
"9007077","18445"
"9007078","18446"
"9007079","18447"
"9007080","18452"
"9007081","18453"
"9007082","18458"
"9007083","18460"
"9007084","18461"
"9007085","18462"
"9007086","18464"
"9007087","18465"
"9007088","18466"
"9007089","18469"
"9007090","18470"
"9007091","18471"
"9007092","18472"
"9007093","18503"
"9007094","18504"
"9007095","18505"
"9007096","18507"
"9007097","18508"
"9007098","18509"
"9007099","18510"
"9007100","18512"
"9007101","18515"
"9007102","18517"
"9007103","18518"
"9007104","18519"
"9007105","18602"
"9007106","18603"
"9007107","18610"
"9007108","18612"
"9007109","18614"
"9007110","18615"
"9007111","18616"
"9007112","18617"
"9007113","18618"
"9007114","18619"
"9007115","18621"
"9007116","18622"
"9007117","18623"
"9007118","18624"
"9007119","18626"
"9007120","18628"
"9007121","18629"
"9007122","18630"
"9007123","18631"
"9007124","18632"
"9007125","18634"
"9007126","18635"
"9007127","18636"
"9007128","18640"
"9007129","18641"
"9007130","18642"
"9007131","18643"
"9007132","18644"
"9007133","18651"
"9007134","18655"
"9007135","18656"
"9007136","18657"
"9007137","18660"
"9007138","18661"
"9007139","18701"
"9007140","18702"
"9007141","18704"
"9007142","18705"
"9007143","18706"
"9007144","18707"
"9007145","18708"
"9007146","18709"
"9007147","18711"
"9007149","18801"
"9007150","18810"
"9007151","18812"
"9007153","18818"
"9007154","18821"
"9007155","18822"
"9007156","18823"
"9007157","18824"
"9007158","18826"
"9007159","18827"
"9007160","18828"
"9007161","18829"
"9007162","18830"
"9007163","18831"
"9007164","18832"
"9007165","18833"
"9007166","18834"
"9007167","18837"
"9007168","18840"
"9007169","18844"
"9007170","18845"
"9007171","18846"
"9007172","18847"
"9007173","18848"
"9007174","18850"
"9007175","18851"
"9007176","18853"
"9007177","18854"
"9007178","18901"
"9007179","18902"
"9007180","18912"
"9007181","18914"
"9007182","18915"
"9007183","18917"
"9007184","18920"
"9007185","18921"
"9007186","18923"
"9007187","18925"
"9007188","18927"
"9007189","18929"
"9007190","18930"
"9007192","18932"
"9007193","18934"
"9007194","18936"
"9007195","18938"
"9007196","18940"
"9007197","18942"
"9007198","18944"
"9007199","18947"
"9007201","18951"
"9007202","18954"
"9007203","18955"
"9007204","18960"
"9007205","18964"
"9007206","18966"
"9007207","18969"
"9007208","18970"
"9007209","18972"
"9007210","18974"
"9007211","18976"
"9007212","18977"
"9007214","19001"
"9007215","19002"
"9007216","19003"
"9007217","19004"
"9007218","19006"
"9007219","19007"
"9007220","19008"
"9007221","19009"
"9007222","19010"
"9007223","19012"
"9007224","19013"
"9007225","19014"
"9007226","19015"
"9007227","19018"
"9007228","19020"
"9007229","19021"
"9007230","19022"
"9007231","19023"
"9007232","19025"
"9007233","19026"
"9007234","19027"
"9007235","19029"
"9007236","19030"
"9007237","19031"
"9007238","19032"
"9007239","19033"
"9007240","19034"
"9007241","19035"
"9007242","19036"
"9007243","19038"
"9007244","19040"
"9007245","19041"
"9007246","19043"
"9007247","19044"
"9007248","19046"
"9007249","19047"
"9007250","19050"
"9007251","19053"
"9007252","19054"
"9007253","19055"
"9007254","19056"
"9007255","19057"
"9007256","19060"
"9007257","19061"
"9007258","19063"
"9007259","19064"
"9007260","19066"
"9007261","19067"
"9007262","19070"
"9007263","19072"
"9007264","19073"
"9007265","19074"
"9007266","19075"
"9007267","19076"
"9007268","19078"
"9007269","19079"
"9007270","19081"
"9007271","19082"
"9007272","19083"
"9007273","19085"
"9007274","19086"
"9007275","19087"
"9007276","19089"
"9007277","19090"
"9007279","19094"
"9007280","19095"
"9007281","19096"
"9007282","19102"
"9007283","19103"
"9007284","19104"
"9007285","19106"
"9007286","19107"
"9007287","19108"
"9007288","19109"
"9007289","19110"
"9007290","19111"
"9007291","19112"
"9007292","19113"
"9007293","19114"
"9007294","19115"
"9007295","19116"
"9007296","19118"
"9007297","19119"
"9007298","19120"
"9007299","19121"
"9007300","19122"
"9007301","19123"
"9007302","19124"
"9007303","19125"
"9007304","19126"
"9007305","19127"
"9007306","19128"
"9007307","19129"
"9007308","19130"
"9007309","19131"
"9007310","19132"
"9007311","19133"
"9007312","19134"
"9007313","19135"
"9007314","19136"
"9007315","19137"
"9007316","19138"
"9007317","19139"
"9007318","19140"
"9007319","19141"
"9007320","19142"
"9007321","19143"
"9007322","19144"
"9007323","19145"
"9007324","19146"
"9007325","19147"
"9007326","19148"
"9007327","19149"
"9007328","19150"
"9007329","19151"
"9007330","19152"
"9007331","19153"
"9007332","19154"
"9007333","19176"
"9007334","19192"
"9007335","19255"
"9007336","19301"
"9007337","19310"
"9007338","19311"
"9007339","19312"
"9007340","19317"
"9007341","19318"
"9007342","19319"
"9007343","19320"
"9007344","19330"
"9007346","19333"
"9007347","19335"
"9007348","19341"
"9007349","19342"
"9007350","19343"
"9007351","19344"
"9007352","19345"
"9007353","19348"
"9007354","19350"
"9007356","19352"
"9007357","19355"
"9007359","19362"
"9007360","19363"
"9007361","19365"
"9007362","19372"
"9007363","19373"
"9007364","19374"
"9007365","19380"
"9007366","19382"
"9007367","19383"
"9007368","19390"
"9007369","19401"
"9007370","19403"
"9007371","19405"
"9007372","19406"
"9007374","19422"
"9007375","19423"
"9007376","19425"
"9007377","19426"
"9007378","19428"
"9007379","19435"
"9007380","19436"
"9007381","19437"
"9007382","19438"
"9007383","19440"
"9007384","19443"
"9007385","19444"
"9007386","19446"
"9007387","19453"
"9007388","19454"
"9007390","19460"
"9007391","19462"
"9007392","19464"
"9007393","19465"
"9007394","19468"
"9007395","19472"
"9007396","19473"
"9007398","19475"
"9007399","19477"
"9007403","19492"
"9007404","19501"
"9007405","19503"
"9007406","19504"
"9007407","19505"
"9007408","19506"
"9007409","19507"
"9007410","19508"
"9007411","19510"
"9007412","19512"
"9007414","19518"
"9007415","19519"
"9007416","19520"
"9007417","19522"
"9007418","19525"
"9007419","19526"
"9007420","19529"
"9007421","19530"
"9007422","19533"
"9007423","19534"
"9007424","19536"
"9007425","19538"
"9007426","19539"
"9007427","19540"
"9007428","19541"
"9007429","19543"
"9007430","19544"
"9007431","19545"
"9007432","19547"
"9007433","19549"
"9007434","19550"
"9007435","19551"
"9007436","19555"
"9007437","19559"
"9007438","19560"
"9007439","19562"
"9007440","19565"
"9007441","19567"
"9007442","19601"
"9007443","19602"
"9007445","19604"
"9007446","19605"
"9007447","19606"
"9007448","19607"
"9007449","19608"
"9007450","19609"
"9007451","19610"
"9007452","19611"
"9007453","19612"
"9007454","19701"
"9007455","19702"
"9007456","19703"
"9007457","19706"
"9007458","19707"
"9007459","19709"
"9007460","19711"
"9007461","19713"
"9007462","19716"
"9007463","19717"
"9007464","19720"
"9007465","19721"
"9007466","19730"
"9007467","19731"
"9007468","19732"
"9007469","19733"
"9007470","19734"
"9007471","19736"
"9007472","19801"
"9007473","19802"
"9007474","19803"
"9007475","19804"
"9007476","19805"
"9007477","19806"
"9007478","19807"
"9007479","19808"
"9007480","19809"
"9007481","19810"
"9007482","19884"
"9007483","19895"
"9007484","19898"
"9007486","19901"
"9007487","19902"
"9007488","19904"
"9007489","19930"
"9007490","19931"
"9007491","19933"
"9007492","19934"
"9007493","19936"
"9007494","19938"
"9007495","19939"
"9007496","19940"
"9007497","19941"
"9007498","19943"
"9007499","19944"
"9007500","19945"
"9007501","19946"
"9007502","19947"
"9007503","19950"
"9007504","19951"
"9007505","19952"
"9007506","19953"
"9007507","19954"
"9007508","19955"
"9007509","19956"
"9007510","19958"
"9007511","19960"
"9007512","19962"
"9007513","19963"
"9007514","19964"
"9007515","19966"
"9007516","19967"
"9007517","19968"
"9007518","19970"
"9007519","19971"
"9007520","19973"
"9007521","19975"
"9007522","19977"
"9007523","19979"
"9007524","19980"
"9007525","20001"
"9007526","20002"
"9007527","20003"
