Elementary Education Science Minor,Minor,https://www.pdx.edu/academics/programs/undergraduate/elementary-education-science-minor,Education,pdx096,pdx.emsicc.com/program-code/pdx096,"<!-- Elementary Education Science Minor -->
  <div id=""program-widget-910e2c-wrapper"" style=""height:100%"" >
  <script type=""text/javascript"" src=""https://widget.emsicc.com/scripts.js""></script>
  <script> generateWidget({clientId:'pdx',hasAllLocations:'true',hasCareerList:'false',hasEmployment:'true',hasImages:'true',hasJobOpenings:'true',hasNationalData:'true',hasOutlook:'true',hasSkills:'true',hasVisitButton:'false',hasWages:'true',id:'program-widget-910e2c',isHourlyWage:'false',labelSet:'default',locationName:'Portland',orderCareersBy:'None',primaryColor:'%236A7F11',programs:'pdx096',
  title:'pdx widget',visitButtonColor:'%236A7F11',headingText:'At%20Portland%20State%20University%2C%20our%20students%20who%20study%20%23Elementary%20Education%20Science%20Minor%23%20can%20go%20into%20these%20careers%3A'})
  </script>
  </div>"
Emergency Management and Community Resilience,Graduate Program,https://www.pdx.edu/academics/programs/graduate/emergency-management-and-community-resilience,Health,pdx097,pdx.emsicc.com/program-code/pdx097,"<!-- Emergency Management and Community Resilience -->
  <div id=""program-widget-920d84-wrapper"" style=""height:100%"" >
  <script type=""text/javascript"" src=""https://widget.emsicc.com/scripts.js""></script>
  <script> generateWidget({clientId:'pdx',hasAllLocations:'true',hasCareerList:'false',hasEmployment:'true',hasImages:'true',hasJobOpenings:'true',hasNationalData:'true',hasOutlook:'true',hasSkills:'true',hasVisitButton:'false',hasWages:'true',id:'program-widget-920d84',isHourlyWage:'false',labelSet:'default',locationName:'Portland',orderCareersBy:'None',primaryColor:'%236A7F11',programs:'pdx097',
  title:'pdx widget',visitButtonColor:'%236A7F11',headingText:'At%20Portland%20State%20University%2C%20our%20students%20who%20study%20%23Emergency%20Management%20and%20Community%20Resilience%23%20can%20go%20into%20these%20careers%3A'})
  </script>
  </div>"
Energy Policy and Management,Graduate Program,https://www.pdx.edu/academics/programs/graduate/energy-policy-and-management,"Law, Government and Public Service",pdx099,pdx.emsicc.com/program-code/pdx099,"<!-- Energy Policy and Management -->
  <div id=""program-widget-7b5e14-wrapper"" style=""height:100%"" >
  <script type=""text/javascript"" src=""https://widget.emsicc.com/scripts.js""></script>
  <script> generateWidget({clientId:'pdx',hasAllLocations:'true',hasCareerList:'false',hasEmployment:'true',hasImages:'true',hasJobOpenings:'true',hasNationalData:'true',hasOutlook:'true',hasSkills:'true',hasVisitButton:'false',hasWages:'true',id:'program-widget-7b5e14',isHourlyWage:'false',labelSet:'default',locationName:'Portland',orderCareersBy:'None',primaryColor:'%236A7F11',programs:'pdx099',
  title:'pdx widget',visitButtonColor:'%236A7F11',headingText:'At%20Portland%20State%20University%2C%20our%20students%20who%20study%20%23Energy%20Policy%20and%20Management%23%20can%20go%20into%20these%20careers%3A'})
  </script>
  </div>"
Engineering and Technology Management,Graduate Program,https://www.pdx.edu/academics/programs/graduate/engineering-and-technology-management,STEM,pdx100,pdx.emsicc.com/program-code/pdx100,"<!-- Engineering and Technology Management -->
  <div id=""program-widget-356fde-wrapper"" style=""height:100%"" >
  <script type=""text/javascript"" src=""https://widget.emsicc.com/scripts.js""></script>
  <script> generateWidget({clientId:'pdx',hasAllLocations:'true',hasCareerList:'false',hasEmployment:'true',hasImages:'true',hasJobOpenings:'true',hasNationalData:'true',hasOutlook:'true',hasSkills:'true',hasVisitButton:'false',hasWages:'true',id:'program-widget-356fde',isHourlyWage:'false',labelSet:'default',locationName:'Portland',orderCareersBy:'None',primaryColor:'%236A7F11',programs:'pdx100',
  title:'pdx widget',visitButtonColor:'%236A7F11',headingText:'At%20Portland%20State%20University%2C%20our%20students%20who%20study%20%23Engineering%20and%20Technology%20Management%23%20can%20go%20into%20these%20careers%3A'})
  </script>
  </div>"
Engineering Geology,Graduate Program,https://www.pdx.edu/academics/programs/graduate/engineering-geology,STEM,pdx101,pdx.emsicc.com/program-code/pdx101,"<!-- Engineering Geology -->
  <div id=""program-widget-a43b9c-wrapper"" style=""height:100%"" >
  <script type=""text/javascript"" src=""https://widget.emsicc.com/scripts.js""></script>
  <script> generateWidget({clientId:'pdx',hasAllLocations:'true',hasCareerList:'false',hasEmployment:'true',hasImages:'true',hasJobOpenings:'true',hasNationalData:'true',hasOutlook:'true',hasSkills:'true',hasVisitButton:'false',hasWages:'true',id:'program-widget-a43b9c',isHourlyWage:'false',labelSet:'default',locationName:'Portland',orderCareersBy:'None',primaryColor:'%236A7F11',programs:'pdx101',
  title:'pdx widget',visitButtonColor:'%236A7F11',headingText:'At%20Portland%20State%20University%2C%20our%20students%20who%20study%20%23Engineering%20Geology%23%20can%20go%20into%20these%20careers%3A'})
  </script>
  </div>"
Engineering Management: Technology Management,Graduate Program,https://www.pdx.edu/academics/programs/graduate/engineering-management-technology-management,STEM,pdx102,pdx.emsicc.com/program-code/pdx102,"<!-- Engineering Management: Technology Management -->
  <div id=""program-widget-59f36b-wrapper"" style=""height:100%"" >
  <script type=""text/javascript"" src=""https://widget.emsicc.com/scripts.js""></script>
  <script> generateWidget({clientId:'pdx',hasAllLocations:'true',hasCareerList:'false',hasEmployment:'true',hasImages:'true',hasJobOpenings:'true',hasNationalData:'true',hasOutlook:'true',hasSkills:'true',hasVisitButton:'false',hasWages:'true',id:'program-widget-59f36b',isHourlyWage:'false',labelSet:'default',locationName:'Portland',orderCareersBy:'None',primaryColor:'%236A7F11',programs:'pdx102',
  title:'pdx widget',visitButtonColor:'%236A7F11',headingText:'At%20Portland%20State%20University%2C%20our%20students%20who%20study%20%23Engineering%20Management%3A%20Technology%20Management%23%20can%20go%20into%20these%20careers%3A'})
  </script>
  </div>"
English,Graduate Program,https://www.pdx.edu/academics/programs/graduate/english,Liberal Arts,pdx104,pdx.emsicc.com/program-code/pdx104,"<!-- English -->
  <div id=""program-widget-4b907a-wrapper"" style=""height:100%"" >
  <script type=""text/javascript"" src=""https://widget.emsicc.com/scripts.js""></script>
  <script> generateWidget({clientId:'pdx',hasAllLocations:'true',hasCareerList:'false',hasEmployment:'true',hasImages:'true',hasJobOpenings:'true',hasNationalData:'true',hasOutlook:'true',hasSkills:'true',hasVisitButton:'false',hasWages:'true',id:'program-widget-4b907a',isHourlyWage:'false',labelSet:'default',locationName:'Portland',orderCareersBy:'None',primaryColor:'%236A7F11',programs:'pdx103',
  title:'pdx widget',visitButtonColor:'%236A7F11',headingText:'At%20Portland%20State%20University%2C%20our%20students%20who%20study%20%23English%23%20can%20go%20into%20these%20careers%3A'})
  </script>
  </div>"
English,Undergraduate Degree,https://www.pdx.edu/academics/programs/undergraduate/english,Liberal Arts,pdx103,pdx.emsicc.com/program-code/pdx103,"<!-- English -->
  <div id=""program-widget-3471a0-wrapper"" style=""height:100%"" >
  <script type=""text/javascript"" src=""https://widget.emsicc.com/scripts.js""></script>
  <script> generateWidget({clientId:'pdx',hasAllLocations:'true',hasCareerList:'false',hasEmployment:'true',hasImages:'true',hasJobOpenings:'true',hasNationalData:'true',hasOutlook:'true',hasSkills:'true',hasVisitButton:'false',hasWages:'true',id:'program-widget-3471a0',isHourlyWage:'false',labelSet:'default',locationName:'Portland',orderCareersBy:'None',primaryColor:'%236A7F11',programs:'pdx104',
  title:'pdx widget',visitButtonColor:'%236A7F11',headingText:'At%20Portland%20State%20University%2C%20our%20students%20who%20study%20%23English%23%20can%20go%20into%20these%20careers%3A'})
  </script>
  </div>"
Entrepreneurship,Certificate,https://www.pdx.edu/academics/programs/undergraduate/entrepreneurship-certificate,Business and Marketing,pdx105,pdx.emsicc.com/program-code/pdx105,"<!-- Entrepreneurship -->
  <div id=""program-widget-61e3b7-wrapper"" style=""height:100%"" >
  <script type=""text/javascript"" src=""https://widget.emsicc.com/scripts.js""></script>
  <script> generateWidget({clientId:'pdx',hasAllLocations:'true',hasCareerList:'false',hasEmployment:'true',hasImages:'true',hasJobOpenings:'true',hasNationalData:'true',hasOutlook:'true',hasSkills:'true',hasVisitButton:'false',hasWages:'true',id:'program-widget-61e3b7',isHourlyWage:'false',labelSet:'default',locationName:'Portland',orderCareersBy:'None',primaryColor:'%236A7F11',programs:'pdx105',
  title:'pdx widget',visitButtonColor:'%236A7F11',headingText:'At%20Portland%20State%20University%2C%20our%20students%20who%20study%20%23Entrepreneurship%23%20can%20go%20into%20these%20careers%3A'})
  </script>
  </div>"
Environmental and Resource Economics,Graduate Program,https://www.pdx.edu/academics/programs/graduate/environmental-and-resource-economics,"Law, Government and Public Service",pdx106,pdx.emsicc.com/program-code/pdx106,"<!-- Environmental and Resource Economics -->
  <div id=""program-widget-e63cd7-wrapper"" style=""height:100%"" >
  <script type=""text/javascript"" src=""https://widget.emsicc.com/scripts.js""></script>
  <script> generateWidget({clientId:'pdx',hasAllLocations:'true',hasCareerList:'false',hasEmployment:'true',hasImages:'true',hasJobOpenings:'true',hasNationalData:'true',hasOutlook:'true',hasSkills:'true',hasVisitButton:'false',hasWages:'true',id:'program-widget-e63cd7',isHourlyWage:'false',labelSet:'default',locationName:'Portland',orderCareersBy:'None',primaryColor:'%236A7F11',programs:'pdx106',
  title:'pdx widget',visitButtonColor:'%236A7F11',headingText:'At%20Portland%20State%20University%2C%20our%20students%20who%20study%20%23Environmental%20and%20Resource%20Economics%23%20can%20go%20into%20these%20careers%3A'})
  </script>
  </div>"
Environmental Engineering,Undergraduate Degree,https://www.pdx.edu/academics/programs/undergraduate/environmental-engineering,STEM,pdx107,pdx.emsicc.com/program-code/pdx107,"<!-- Environmental Engineering -->
  <div id=""program-widget-34f934-wrapper"" style=""height:100%"" >
  <script type=""text/javascript"" src=""https://widget.emsicc.com/scripts.js""></script>
  <script> generateWidget({clientId:'pdx',hasAllLocations:'true',hasCareerList:'false',hasEmployment:'true',hasImages:'true',hasJobOpenings:'true',hasNationalData:'true',hasOutlook:'true',hasSkills:'true',hasVisitButton:'false',hasWages:'true',id:'program-widget-34f934',isHourlyWage:'false',labelSet:'default',locationName:'Portland',orderCareersBy:'None',primaryColor:'%236A7F11',programs:'pdx107',
  title:'pdx widget',visitButtonColor:'%236A7F11',headingText:'At%20Portland%20State%20University%2C%20our%20students%20who%20study%20%23Environmental%20Engineering%23%20can%20go%20into%20these%20careers%3A'})
  </script>
  </div>"
Environmental Geology,Graduate Program,https://www.pdx.edu/academics/programs/graduate/environmental-geology,STEM,pdx108,pdx.emsicc.com/program-code/pdx108,"<!-- Environmental Geology -->
  <div id=""program-widget-042920-wrapper"" style=""height:100%"" >
  <script type=""text/javascript"" src=""https://widget.emsicc.com/scripts.js""></script>
  <script> generateWidget({clientId:'pdx',hasAllLocations:'true',hasCareerList:'false',hasEmployment:'true',hasImages:'true',hasJobOpenings:'true',hasNationalData:'true',hasOutlook:'true',hasSkills:'true',hasVisitButton:'false',hasWages:'true',id:'program-widget-042920',isHourlyWage:'false',labelSet:'default',locationName:'Portland',orderCareersBy:'None',primaryColor:'%236A7F11',programs:'pdx108',
  title:'pdx widget',visitButtonColor:'%236A7F11',headingText:'At%20Portland%20State%20University%2C%20our%20students%20who%20study%20%23Environmental%20Geology%23%20can%20go%20into%20these%20careers%3A'})
  </script>
  </div>"
Environmental Geology Minor,Minor,https://www.pdx.edu/academics/programs/undergraduate/environmental-geology,STEM,pdx109,pdx.emsicc.com/program-code/pdx109,"<!-- Environmental Geology Minor -->
  <div id=""program-widget-683051-wrapper"" style=""height:100%"" >
  <script type=""text/javascript"" src=""https://widget.emsicc.com/scripts.js""></script>
  <script> generateWidget({clientId:'pdx',hasAllLocations:'true',hasCareerList:'false',hasEmployment:'true',hasImages:'true',hasJobOpenings:'true',hasNationalData:'true',hasOutlook:'true',hasSkills:'true',hasVisitButton:'false',hasWages:'true',id:'program-widget-683051',isHourlyWage:'false',labelSet:'default',locationName:'Portland',orderCareersBy:'None',primaryColor:'%236A7F11',programs:'pdx109',
  title:'pdx widget',visitButtonColor:'%236A7F11',headingText:'At%20Portland%20State%20University%2C%20our%20students%20who%20study%20%23Environmental%20Geology%20Minor%23%20can%20go%20into%20these%20careers%3A'})
  </script>
  </div>"
Environmental Management,Graduate Program,https://www.pdx.edu/academics/programs/graduate/environmental-management,"Agriculture, Food and Natural Resources",pdx110,pdx.emsicc.com/program-code/pdx110,"<!-- Environmental Management -->
  <div id=""program-widget-74a476-wrapper"" style=""height:100%"" >
  <script type=""text/javascript"" src=""https://widget.emsicc.com/scripts.js""></script>
  <script> generateWidget({clientId:'pdx',hasAllLocations:'true',hasCareerList:'false',hasEmployment:'true',hasImages:'true',hasJobOpenings:'true',hasNationalData:'true',hasOutlook:'true',hasSkills:'true',hasVisitButton:'false',hasWages:'true',id:'program-widget-74a476',isHourlyWage:'false',labelSet:'default',locationName:'Portland',orderCareersBy:'None',primaryColor:'%236A7F11',programs:'pdx110',
  title:'pdx widget',visitButtonColor:'%236A7F11',headingText:'At%20Portland%20State%20University%2C%20our%20students%20who%20study%20%23Environmental%20Management%23%20can%20go%20into%20these%20careers%3A'})
  </script>
  </div>"
Environmental Science,Undergraduate Degree,https://www.pdx.edu/academics/programs/undergraduate/environmental-science,"Agriculture, Food and Natural Resources",pdx111,pdx.emsicc.com/program-code/pdx111,"<!-- Environmental Science -->
  <div id=""program-widget-488969-wrapper"" style=""height:100%"" >
  <script type=""text/javascript"" src=""https://widget.emsicc.com/scripts.js""></script>
  <script> generateWidget({clientId:'pdx',hasAllLocations:'true',hasCareerList:'false',hasEmployment:'true',hasImages:'true',hasJobOpenings:'true',hasNationalData:'true',hasOutlook:'true',hasSkills:'true',hasVisitButton:'false',hasWages:'true',id:'program-widget-488969',isHourlyWage:'false',labelSet:'default',locationName:'Portland',orderCareersBy:'None',primaryColor:'%236A7F11',programs:'pdx111',
  title:'pdx widget',visitButtonColor:'%236A7F11',headingText:'At%20Portland%20State%20University%2C%20our%20students%20who%20study%20%23Environmental%20Science%23%20can%20go%20into%20these%20careers%3A'})
  </script>
  </div>"
Environmental Science and Management,Graduate Program,https://www.pdx.edu/academics/programs/graduate/environmental-science-and-management,"Agriculture, Food and Natural Resources",pdx112,pdx.emsicc.com/program-code/pdx112,"<!-- Environmental Science and Management -->
  <div id=""program-widget-906397-wrapper"" style=""height:100%"" >
  <script type=""text/javascript"" src=""https://widget.emsicc.com/scripts.js""></script>
  <script> generateWidget({clientId:'pdx',hasAllLocations:'true',hasCareerList:'false',hasEmployment:'true',hasImages:'true',hasJobOpenings:'true',hasNationalData:'true',hasOutlook:'true',hasSkills:'true',hasVisitButton:'false',hasWages:'true',id:'program-widget-906397',isHourlyWage:'false',labelSet:'default',locationName:'Portland',orderCareersBy:'None',primaryColor:'%236A7F11',programs:'pdx112',
  title:'pdx widget',visitButtonColor:'%236A7F11',headingText:'At%20Portland%20State%20University%2C%20our%20students%20who%20study%20%23Environmental%20Science%20and%20Management%23%20can%20go%20into%20these%20careers%3A'})
  </script>
  </div>"
